"code_theme","libelle_theme","code_ogr_rome","code_rome","libelle_rome"
"017","Métiers accessibles sans diplôme et sans expérience","488718","G1809","Barista"
"017","Métiers accessibles sans diplôme et sans expérience","235","H2101","Ouvrier / Ouvrière d'abattoir"
"017","Métiers accessibles sans diplôme et sans expérience","236","H2102","Conducteur / Conductrice de machines en industrie alimentaire"
"017","Métiers accessibles sans diplôme et sans expérience","403959","H2103","Opérateur / Opératrice de transformation des viandes"
"017","Métiers accessibles sans diplôme et sans expérience","488711","H2104","Fromager industriel / Fromagère industrielle"
"017","Métiers accessibles sans diplôme et sans expérience","509557","H2105","Agent / Agente de production en industrie alimentaire"
"017","Métiers accessibles sans diplôme et sans expérience","513850","H2214","Mérandier / Mérandière"
"017","Métiers accessibles sans diplôme et sans expérience","513853","H2215","Caissier / Caissière de l'emballage industriel"
"017","Métiers accessibles sans diplôme et sans expérience","518348","H2220","Agent / Agente de montage en ameublement"
"017","Métiers accessibles sans diplôme et sans expérience","259","H2413","Noueur / Noueuse de chaîne de tissage"
"017","Métiers accessibles sans diplôme et sans expérience","488760","H2420","Repasseur / Repasseuse en industrie textile et de l'habillement"
"017","Métiers accessibles sans diplôme et sans expérience","270","H2604","Assembleur / Assembleuse en produits électriques et électroniques"
"017","Métiers accessibles sans diplôme et sans expérience","271","H2605","Monteur-câbleur / Monteuse-câbleuse"
"017","Métiers accessibles sans diplôme et sans expérience","282","H2905","Cisailleur / Cisailleuse en métallurgie"
"017","Métiers accessibles sans diplôme et sans expérience","283","H2906","Opérateur / Opératrice en fabrication mécanique"
"017","Métiers accessibles sans diplôme et sans expérience","286","H2909","Assembleur monteur / Assembleuse monteuse"
"017","Métiers accessibles sans diplôme et sans expérience","520869","H2921","Ouvrier / Ouvrière de montage en construction automobile"
"017","Métiers accessibles sans diplôme et sans expérience","521037","H2922","Fondeur / Fondeuse en métaux précieux"
"017","Métiers accessibles sans diplôme et sans expérience","509815","H3103","Opérateur / Opératrice de production de pâte à papier"
"017","Métiers accessibles sans diplôme et sans expérience","510076","H3104","Opérateur / Opératrice de production de papier carton"
"017","Métiers accessibles sans diplôme et sans expérience","296","H3203","Mouleur-stratifieur / Mouleuse-stratifieuse"
"017","Métiers accessibles sans diplôme et sans expérience","298","H3302","Agent / Agente de conditionnement"
"017","Métiers accessibles sans diplôme et sans expérience","299","H3303","Cuisinier / Cuisinière en industrie chimique"
"017","Métiers accessibles sans diplôme et sans expérience","515452","H3307","Agent / Agente de silo"
"017","Métiers accessibles sans diplôme et sans expérience","518259","H3308","Emballeur industriel / Emballeuse industrielle"
"017","Métiers accessibles sans diplôme et sans expérience","520912","H3309","Préparateur / Préparatrice de mélange en industrie"
"017","Métiers accessibles sans diplôme et sans expérience","301","H3402","Opérateur / Opératrice de traitement de surface"
"017","Métiers accessibles sans diplôme et sans expérience","302","H3403","Opérateur / Opératrice de traitement thermique"
"017","Métiers accessibles sans diplôme et sans expérience","404973","H3405","Polisseur / Polisseuse en bijouterie ou joaillerie ou orfèvrerie"
"017","Métiers accessibles sans diplôme et sans expérience","520907","H3411","Laqueur industriel / Laqueuse industrielle"
"017","Métiers accessibles sans diplôme et sans expérience","307","I1201","Agent / Agente technique d'affichage"
"017","Métiers accessibles sans diplôme et sans expérience","488571","I1204","Agent / Agente d'entretien des piscines"
"017","Métiers accessibles sans diplôme et sans expérience","510070","I1207","Agent / Agente de maintenance de mobilier urbain et publicitaire"
"017","Métiers accessibles sans diplôme et sans expérience","515408","I1509","Scaphandrier inspecteur / Scaphandrière inspectrice"
"017","Métiers accessibles sans diplôme et sans expérience","488607","I1608","Démonteur / Démonteuse de véhicules hors d'usage"
"017","Métiers accessibles sans diplôme et sans expérience","489079","I1611","Préparateur / Préparatrice de véhicules automobiles"
"017","Métiers accessibles sans diplôme et sans expérience","488870","I1619","Mécanicien / Mécanicienne cycles"
"017","Métiers accessibles sans diplôme et sans expérience","510312","I1625","Débosseleur / Débosseleuse sans peinture"
"017","Métiers accessibles sans diplôme et sans expérience","510471","I1628","Conseiller / Conseillère technique cycles"
"017","Métiers accessibles sans diplôme et sans expérience","515411","I1634","Accastilleur / Accastilleuse"
"017","Métiers accessibles sans diplôme et sans expérience","519462","I1637","Aménageur / Aménageuse de véhicules"
"017","Métiers accessibles sans diplôme et sans expérience","338","J1301","Agent / Agente de service hospitalier (ASH)"
"017","Métiers accessibles sans diplôme et sans expérience","404042","J1308","Brancardier / Brancardière"
"017","Métiers accessibles sans diplôme et sans expérience","372","K1205","Agent / Agente d'accueil social"
"017","Métiers accessibles sans diplôme et sans expérience","377","K1303","Garde d'enfant"
"017","Métiers accessibles sans diplôme et sans expérience","378","K1304","Employé familial / Employée familiale"
"017","Métiers accessibles sans diplôme et sans expérience","391","K1701","Combattant / Combattante en milieu terrestre"
"017","Métiers accessibles sans diplôme et sans expérience","488892","K1714","Expert / Experte en assurance de la qualité des fournitures spécifiques des armées"
"017","Métiers accessibles sans diplôme et sans expérience","489034","K1717","Opérateur / Opératrice de surveillance aérienne militaire"
"017","Métiers accessibles sans diplôme et sans expérience","488934","K1723","Opérateur / Opératrice d'exploitation et de maintenance pétrolières de l'Armée"
"017","Métiers accessibles sans diplôme et sans expérience","488725","K1724","Spécialiste en radioprotection au sein du Ministère des Armées"
"017","Métiers accessibles sans diplôme et sans expérience","510473","K1730","Spécialiste de la protection des forces, installations ou matériels sensibles de l'Etat"
"017","Métiers accessibles sans diplôme et sans expérience","510584","K1733","Combattant / Combattante des forces spéciales militaires"
"017","Métiers accessibles sans diplôme et sans expérience","510587","K1734","Spécialiste du soutien armement nucléaire"
"017","Métiers accessibles sans diplôme et sans expérience","510591","K1737","Combattant / Combattante en milieu maritime"
"017","Métiers accessibles sans diplôme et sans expérience","522317","K1739","Opérateur / Opératrice en navigation maritime sur navire militaire"
"017","Métiers accessibles sans diplôme et sans expérience","515447","K1743","Agent de surveillance de la voie publique (ASVP) / Agente de surveillance de la voie publique (ASVP)"
"017","Métiers accessibles sans diplôme et sans expérience","518431","K1745","Pompier / Pompière"
"017","Métiers accessibles sans diplôme et sans expérience","518756","K1746","Receveur placier / Receveuse placière"
"017","Métiers accessibles sans diplôme et sans expérience","519130","K1747","Equipier / Equipière sécurité civile"
"017","Métiers accessibles sans diplôme et sans expérience","416","K2201","Employé / Employée de blanchisserie industrielle"
"017","Métiers accessibles sans diplôme et sans expérience","417","K2202","Laveur / Laveuse de vitres"
"017","Métiers accessibles sans diplôme et sans expérience","419","K2204","Agent / Agente de nettoyage industriel"
"017","Métiers accessibles sans diplôme et sans expérience","488581","K2205","Agent / Agente de propreté de locaux"
"017","Métiers accessibles sans diplôme et sans expérience","422","K2303","Equipier / Equipière de collecte de déchets"
"017","Métiers accessibles sans diplôme et sans expérience","423","K2304","Agent / Agente de tri des déchets"
"017","Métiers accessibles sans diplôme et sans expérience","424","K2305","Agent / Agente de désinsectisation"
"017","Métiers accessibles sans diplôme et sans expérience","488790","K2307","Agent / Agente de propreté urbaine"
"017","Métiers accessibles sans diplôme et sans expérience","489068","K2308","Opérateur / Opératrice de tri en récupération et revalorisation"
"017","Métiers accessibles sans diplôme et sans expérience","489221","K2310","Ambassadeur / Ambassadrice du tri"
"017","Métiers accessibles sans diplôme et sans expérience","509889","K2318","Agent / Agente de déchèterie"
"017","Métiers accessibles sans diplôme et sans expérience","518555","K2324","Ferrailleur / Ferrailleuse de métal"
"017","Métiers accessibles sans diplôme et sans expérience","428","K2501","Gardien / Gardienne d'immeuble"
"017","Métiers accessibles sans diplôme et sans expérience","510072","K2513","Gardien / Gardienne de locaux"
"017","Métiers accessibles sans diplôme et sans expérience","489202","L1208","Mascotte-personnage"
"017","Métiers accessibles sans diplôme et sans expérience","518457","L1213","Auteur-compositeur-interprète / Auteure-compositrice-interprète"
"017","Métiers accessibles sans diplôme et sans expérience","518497","L1214","Chef / Cheffe d'orchestre"
"017","Métiers accessibles sans diplôme et sans expérience","518557","L1215","Humoriste"
"017","Métiers accessibles sans diplôme et sans expérience","520493","L1216","Acteur / Actrice de complément"
"017","Métiers accessibles sans diplôme et sans expérience","513849","L1309","Coordinateur / Coordinatrice d'intimité"
"017","Métiers accessibles sans diplôme et sans expérience","467","M1401","Enquêteur / Enquêtrice sondage"
"017","Métiers accessibles sans diplôme et sans expérience","510308","M1418","Recruteur / Recruteuse de donateurs"
"017","Métiers accessibles sans diplôme et sans expérience","509569","M1421","Panéliste"
"017","Métiers accessibles sans diplôme et sans expérience","509903","M1425","Agent recenseur / Agente recenseuse"
"017","Métiers accessibles sans diplôme et sans expérience","474","M1601","Chargé / Chargée d'accueil"
"017","Métiers accessibles sans diplôme et sans expérience","476","M1603","Facteur / Factrice"
"017","Métiers accessibles sans diplôme et sans expérience","479","M1606","Opérateur / Opératrice de saisie"
"017","Métiers accessibles sans diplôme et sans expérience","488927","M1614","Standardiste"
"017","Métiers accessibles sans diplôme et sans expérience","489012","M1615","Distributeur / Distributrice de prospectus et imprimés"
"017","Métiers accessibles sans diplôme et sans expérience","509416","M1618","Agent / Agente de liaison courrier"
"017","Métiers accessibles sans diplôme et sans expérience","500","N1101","Cariste"
"017","Métiers accessibles sans diplôme et sans expérience","501","N1102","Déménageur / Déménageuse"
"017","Métiers accessibles sans diplôme et sans expérience","502","N1103","Préparateur / Préparatrice de commandes"
"017","Métiers accessibles sans diplôme et sans expérience","503","N1104","Pontier / Pontière"
"017","Métiers accessibles sans diplôme et sans expérience","504","N1105","Manutentionnaire"
"017","Métiers accessibles sans diplôme et sans expérience","488333","N1106","Déménageur / Déménageuse d'œuvres d'art"
"017","Métiers accessibles sans diplôme et sans expérience","488769","N1109","Eclusier-barragiste / Eclusière-barragiste"
"017","Métiers accessibles sans diplôme et sans expérience","488771","N1110","Magasinier / Magasinière"
"017","Métiers accessibles sans diplôme et sans expérience","489051","N1113","Préparateur / Préparatrice au drive"
"017","Métiers accessibles sans diplôme et sans expérience","489164","N1115","Opérateur / Opératrice logistique"
